Timestamp,Heart Rate,Latitude,Longitude,Altitude,Speed(m/s),Sport Mode
2025-04-14 10:56:38,131,33.410005038573296,-111.94427986146414,353.54736648406833,7.329294924909792,0
2025-04-14 10:56:39,131,33.410071060058534,-111.94426625822256,353.75823685899377,7.313705058572937,0
2025-04-14 10:56:40,132,33.41013597124167,-111.94426103383117,353.53688046801835,7.2562795273916665,0
2025-04-14 10:56:41,133,33.410201507942595,-111.94425723937682,353.68446000665426,7.271664678792419,0
2025-04-14 10:56:42,135,33.41026723296988,-111.94426598347752,353.4618122363463,7.2970559091869625,0
2025-04-14 10:56:43,136,33.41033195402396,-111.94426301225943,353.5861759549007,7.230070960891978,0
2025-04-14 10:56:44,137,33.41039783525584,-111.94425591570457,353.6849688626826,7.285752975307796,0
2025-04-14 10:56:45,138,33.41046388690961,-111.94425070379363,353.5455338386819,7.3147061831123565,0
2025-04-14 10:56:46,139,33.41053171522218,-111.94424942684807,353.6666763285175,7.416826403051944,0
2025-04-14 10:56:47,140,33.41059700827986,-111.94424539460907,353.5704903881997,7.332396118876224,0
2025-04-14 10:56:48,142,33.41066320361219,-111.94424281372092,353.58897828124464,7.3396196373218885,0
2025-04-14 10:56:49,143,33.41073086860542,-111.9442411434136,353.73137683141977,7.402897515407612,0
2025-04-14 10:56:50,144,33.4107964397066,-111.94423672585658,353.63012472353876,7.350255952178368,0
2025-04-14 10:56:51,145,33.41086361638707,-111.94423377982321,353.76258087623864,7.382148619737401,0
2025-04-14 10:56:52,145,33.41093056934553,-111.94423648558453,353.9811521396041,7.381345844370547,0
2025-04-14 10:56:53,145,33.41099780396196,-111.9442452072645,353.75187119003385,7.456576631456287,0
2025-04-14 10:56:54,145,33.411062966231704,-111.94424817944004,353.7317437855527,7.336209384368923,0
2025-04-14 10:56:55,145,33.411129432535226,-111.94424216637778,353.7154075335711,7.334265515301516,0
2025-04-14 10:56:56,145,33.41119537209423,-111.94423821487368,353.3040698952973,7.321800716857628,0
2025-04-14 10:56:57,145,33.41126195514335,-111.94424361756043,353.3559188246727,7.3499451427039295,0
2025-04-14 10:56:58,145,33.41132721273392,-111.9442462582042,353.22920128609985,7.289169733083271,0
2025-04-14 10:56:59,146,33.41139276168645,-111.94423842471238,353.3709982447326,7.300292379948804,0
2025-04-14 10:57:00,146,33.411458547188865,-111.94424130951526,353.49211277626455,7.295226982135348,0
2025-04-14 10:57:01,146,33.41152388769531,-111.94424369234945,353.57301339972764,7.273639475801226,0
2025-04-14 10:57:02,147,33.411588781723786,-111.94424210757794,353.76338900253177,7.223030174367336,0
2025-04-14 10:57:03,147,33.411653635725756,-111.94424583571667,353.4854763774201,7.21864209709078,0
2025-04-14 10:57:04,147,33.41171827530323,-111.94424613440542,353.56423302646726,7.199035480251432,0
2025-04-14 10:57:05,147,33.41177815269215,-111.94424890972645,352.4945616433397,6.890058405412097,0
2025-04-14 10:57:06,147,33.41184465095061,-111.94424504992669,352.8957851678133,7.104280082240977,0
2025-04-14 10:57:07,147,33.41191045223317,-111.94424619462286,352.9329287689179,7.229075093485409,0
2025-04-14 10:57:08,147,33.41197545204298,-111.9442468780361,353.22615432273597,7.251252465555459,0
2025-04-14 10:57:09,147,33.41203860032972,-111.94424263344479,353.20111272484064,7.14407066058112,0
2025-04-14 10:57:10,148,33.41210433051526,-111.94424278977367,353.22258075419813,7.252928775628409,0
2025-04-14 10:57:11,147,33.41216801803257,-111.94424495625694,353.38160255365074,7.1291610902962175,0
2025-04-14 10:57:12,147,33.412232647021526,-111.94424701854477,353.28792669810355,7.153644878340922,0
2025-04-14 10:57:13,146,33.41229851350384,-111.94424641204898,353.54135987348855,7.2216666830509135,0
2025-04-14 10:57:14,147,33.41236284324279,-111.94424209151599,353.86181283183396,7.180169754669025,0
2025-04-14 10:57:15,148,33.41242571260771,-111.9442437278988,353.41711544804275,7.098377809945415,0
2025-04-14 10:57:16,150,33.41249077003518,-111.94425202374329,353.5596702694893,7.134602689313103,0
2025-04-14 10:57:17,151,33.412554528619246,-111.9442541514675,353.627564182505,7.071233396135427,0
2025-04-14 10:57:18,152,33.4126178268335,-111.94425436416302,353.54427546821535,7.056402121695716,0
2025-04-14 10:57:19,153,33.41268134770695,-111.94425185177546,353.3072432363406,7.0154274963666445,0
